股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,6261000,0.91,
1319,東陽,1497000,0.25,
1326,台化,5790000,0.42,
1802,台玻,3822000,0.35,
1815,富喬,4575000,0.85,
2002,中鋼,4923000,0.16,
2059,川湖,1000,0.01,
2308,台達電,2951000,6.57,
2313,華通,1000,0.0,
2317,鴻海,863000,0.32,
2327,國巨*,6729000,3.26,
2330,台積電,2992000,9.45,
2345,智邦,2625000,5.93,
2357,華碩,2000,0.0,
2368,金像電,2887000,3.87,
2383,台光電,1809000,6.72,
2404,漢唐,224000,0.35,
2439,美律,2000,0.0,
2449,京元電子,2236000,1.17,
2454,聯發科,1000,0.0,
3008,大立光,3000,0.01,
3017,奇鋐,2352000,5.86,
3037,欣興,3987000,2.86,
3045,台灣大,2000,0.0,
3211,順達,585000,0.27,
3217,優群,326000,0.08,
3376,新日興,1044000,0.34,
3533,嘉澤,1000,0.0,
3583,辛耘,2000,0.0,
3653,健策,940000,4.44,
3661,世芯-KY,559000,3.08,
3665,貿聯-KY,1841848,3.83,
3711,日月光投控,2000,0.0,
4979,華星光,819000,0.52,
5274,信驊,178000,2.79,
5536,聖暉*,1000,0.0,
6139,亞翔,1653000,1.44,
6191,精成科,3326000,0.59,
6223,旺矽,1024000,4.36,
6274,台燿,4965000,4.48,
6488,環球晶,786000,0.56,
6510,精測,236000,1.42,
6515,穎崴,231000,1.77,
6669,緯穎,741000,4.57,
6805,富世達,1094000,2.6,
8046,南電,3878000,3.14,
8210,勤誠,1563000,2.19,
8299,群聯,1614000,5.37,
8358,金居,1826000,0.88,
8996,高力,1000,0.0,
