股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,1000,0.0,
1319,東陽,1498000,0.21,
1326,台化,1000,0.0,
1802,台玻,5996000,0.57,
1815,富喬,1000,0.0,
2002,中鋼,4924000,0.15,
2059,川湖,1000,0.0,
2308,台達電,3133000,6.23,
2313,華通,1000,0.0,
2327,國巨*,7499000,3.12,
2330,台積電,3072000,8.82,
2345,智邦,2660000,5.61,
2357,華碩,2000,0.0,
2368,金像電,2887000,3.28,
2383,台光電,1809000,6.23,
2404,漢唐,537000,0.81,
2439,美律,2000,0.0,
2449,京元電子,2676000,1.21,
2454,聯發科,1000,0.0,
3008,大立光,4000,0.01,
3017,奇鋐,2402000,6.4,
3037,欣興,5952000,4.09,
3045,台灣大,2000,0.0,
3211,順達,1515000,0.69,
3217,優群,346000,0.08,
3324,雙鴻,106000,0.17,
3376,新日興,1368000,0.43,
3533,嘉澤,1000,0.0,
3583,辛耘,2000,0.0,
3653,健策,954000,4.3,
3661,世芯-KY,567000,2.82,
3665,貿聯-KY,2019848,4.93,
3711,日月光投控,2000,0.0,
4979,華星光,1219000,0.84,
5274,信驊,102000,1.4,
5536,聖暉*,1000,0.0,
6139,亞翔,1679000,1.34,
6191,精成科,3328000,0.52,
6223,旺矽,1039000,4.4,
6274,台燿,4965000,3.96,
6488,環球晶,787000,0.51,
6510,精測,288000,1.53,
6515,穎崴,232000,1.63,
6669,緯穎,756000,4.65,
6805,富世達,1124000,2.94,
8046,南電,4559000,3.38,
8210,勤誠,1593000,2.16,
8299,群聯,1615000,4.21,
8358,金居,1827000,0.72,
8996,高力,1000,0.0,
