股票代號,股票名稱,股數,持股權重,收盤價
2330,台積電,556000,8.7927,1775.0
2308,台達電,494000,4.9714,1130.0
8299,群聯,272000,4.8391,2005.0
2345,智邦,433000,4.5326,1185.0
2059,川湖,127000,3.7771,3640.0
3017,奇鋐,315000,3.6228,1295.0
3665,貿聯-KY,299000,3.5329,1340.0
6223,旺矽,167000,3.4737,2450.0
6515,穎崴,96000,2.9845,3740.0
2383,台光電,200000,2.8393,1615.0
7769,鴻勁,87000,2.736,3495.0
2360,致茂,307000,2.6205,1030.0
5347,世界,2060000,2.5728,141.5
1519,華城,289000,2.5006,1005.0
2408,南亞科,950000,2.3474,272.0
3260,威剛,804000,2.3081,298.0
8996,高力,362000,2.3061,727.0
2451,創見,934000,2.1526,248.0
3131,弘塑,135000,2.1227,1750.0
6669,緯穎,61000,2.0389,3670.0
3163,波若威,612000,1.9219,371.5
3661,世芯-KY,62000,1.9136,3395.0
6781,AES-KY,179000,1.9059,1190.0
5274,信驊,23000,1.8134,8635.0
4749,新應材,228000,1.7598,858.0
8358,金居,696000,1.7354,283.0
5536,聖暉*,234000,1.5811,709.0
2327,國巨*,583000,1.5479,289.5
2368,金像電,264000,1.4802,630.0
6442,光聖,124000,1.376,1270.0
8210,勤誠,162000,1.3144,900.0
2344,華邦電,1079000,1.1294,113.0
6531,愛普*,233000,1.0781,506.0
3529,力旺,71000,1.0685,1605.0
2449,京元電子,432000,1.0538,274.5
5289,宜鼎,154000,1.0378,770.0
8021,尖點,492000,0.9681,225.0
3037,欣興,302000,0.8167,308.0
2317,鴻海,314000,0.6475,223.5
6274,台燿,150000,0.6341,475.0
6805,富世達,52000,0.598,1285.0
3443,創意,23000,0.5569,2700.0
8046,南電,147000,0.42,341.5
3189,景碩,209000,0.3971,206.5
3324,雙鴻,40000,0.3306,928.0
5439,高技,120000,0.3143,298.0
3653,健策,14000,0.3056,2460.0
6584,南俊國際,104000,0.2859,309.0
